Date,CESICNY Index,CESIEUR Index,CESIGBP Index,CESIJPY Index,CESIUSD Index,CL1 Comdty,CPDR3AFC Index,CTOTAUD Index,CTOTBRL Index,CTOTCAD Index,CTOTCNY Index,CTOTEUR Index,CTOTGBP Index,CTOTJPY Index,CTOTUSD Index,DXY Curncy,ES1 Index,ES1 Index,ES1 Index,ES1 Index,ES1 Index,FDTR Index,FEDL01 Index,FHLK1W Index,GC1 Comdty,GT10 Govt,GT2 Govt,HG1 Comdty,IRRBIOER Index,LB1 Comdty,MOVE Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,OBFR01 Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,SFR1 COMB Comdty,SFR1 COMB Comdty,SPF Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,TGCRRATE Index,TOMOTCSO Index,USGG12M Index,USGG1M Index,USGG3M Index,USGG6M Index,VIX Index
Date,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_SETTLE,PX_LAST,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2020/4/6,-138.5,-72.7,47.6,53,-44.3,23.42,,10.02,-4.24,-5.91,-7.9,-2.23,7.88,-8.5,-14.75,100.685,2676.71,2492.4,2492.65,2652.64,2034419,0.25,0.05,1.53,1846.5,0.672,0.265,230.61,0.1,282,66.28,8110.66,8081.66,7763.09,7819.06,310434720,37844453.23,8310.95,7732.7,7732.96,8239.89,396874,0.05,1139.928,1138.778,1085.878,1085.878,484742253,1143.46,1134.11,1054.13,1054.13,1134.11,95.8147,,350.26,2676.85,2663.68,2574.57,2578.28,1042822119,72941236.66,0.01,0,0.1523,0.0608,0.0534,0.1294,45.24
2020/4/7,-138.7,-67.6,47.3,58.8,-42.9,21.22,,10.58,-4.15,-7.2,-7.93,-2.23,7.79,-8.67,-14.68,99.9,2758.46,2631.57,2653.64,2650.13,2486524,0.25,0.05,1.53,1835.38,0.714,0.263,236.33,0.1,307.4,72.21,8305.59,8049.31,8043.07,8287.48,288529093,33052820.35,8520.55,8156,8244.51,8221.68,531043,0.05,1190.985,1139.17,1133.55,1158.172,541131559,1196.11,1130.6,1116.23,1131.2,1130.6,95.8147,,353.56,2756.89,2659.41,2657.67,2738.65,968741223,62797654.92,0.01,0,0.1624,0.0482,0.1144,0.1552,46.7
2020/4/8,-138.9,-67.6,47.4,69.3,-42.9,22.53,,10.42,-3.76,-6.22,-8.34,-2.37,7.86,-8.95,-14.78,100.119,2760.97,2628.81,2648.63,2743.42,1920688,0.25,0.05,1.53,1836.04,0.773,0.253,235.03,0.1,304.1,75.71,8254.41,8229.54,8058.41,8134.3,229535388,27956214.59,8457.69,8161.39,8224.75,8404.08,424380,0.05,1197.173,1191.664,1147.263,1151.005,458137992,1203.04,1187.87,1122.66,1130.5,1187.87,95.8195,4,369.12,2760.75,2749.98,2663.3,2685,801026832,55529415.34,0.01,0,0.198,0.0532,0.1627,0.2112,43.35
2020/4/9,-139.2,-64.7,30.9,68.9,-67.7,20.44,,10.82,-3.56,-6.82,-8.55,-2.32,7.74,-8.78,-14.61,99.517,2818.15,2709.31,2746.17,2788.3,2342733,0.25,0.05,0.8,1910.71,0.721,0.226,234.97,0.1,322.1,74.39,8334.23,8238.53,8167.93,8284.31,259711585,29912565.54,8544.15,8313.77,8409.72,8442.81,522648,0.05,1250.133,1246.726,1212.663,1212.663,530963836,1256.9,1249.56,1173.3,1189.38,1249.56,95.8243,4,388.28,2818.57,2789.82,2762.36,2776.99,961378961,62524529.61,0.01,0,0.198,0.142,0.1933,0.2239,41.67
2020/4/10,,,,,,,,10.81,-3.53,-6.82,-8.54,-2.32,7.74,-8.76,-14.62,99.482,,,,,,0.25,0.05,0.75,,0.721,0.226,,0.1,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,0.198,0.1318,0.1933,0.2239,
2020/4/13,-115.4,-61.8,34.3,66.3,-81.9,20.12,,10.96,-3.64,-6.86,-8.88,-2.46,7.76,-9.13,-14.66,99.348,2828.18,2719.34,2819.65,2767.74,1571402,0.25,0.05,0.7,1920.08,0.774,0.248,239.45,0.1,333.7,75.85,8338.15,8332.74,8158.58,8209.68,204296532,26811310.85,8556.98,8284.53,8513.11,8545.18,385072,0.05,1240.935,1212.042,1200.922,1240.91,400747462,1271.67,1217.41,1200.83,1271.07,1217.41,95.8195,,374.38,2782.46,2761.63,2721.17,2782.46,721112241,49577812.28,0.02,0,0.2183,0.1445,0.1933,0.2417,41.17
2020/4/14,-101.8,-61.6,34.6,64.6,-84.1,18.06,,10.74,-3.65,-6.32,-8.86,-2.39,7.8,-8.93,-14.6,98.887,2854.76,2760.97,2768.49,2851.75,1716496,0.25,0.05,0.68,1928.26,0.754,0.222,242.25,0.1,331,69.52,8708.55,8692.16,8470.74,8489.27,234182039,35618751.61,8937.94,8536.71,8555.18,8919.98,431916,0.05,1251.88,1237.333,1224.146,1232.316,417835728,1259.81,1242.93,1219.32,1221.83,1242.93,95.8051,,375.62,2851.85,2846.06,2805.1,2805.1,743625312,58551887.83,0.05,0,0.2107,0.1141,0.1373,0.1928,37.76
2020/4/15,-104,-61.5,36.2,64.2,-126.5,17.84,,9.95,-3.85,-6.01,-8.32,-2.18,7.83,-8.36,-14.56,99.461,2854.26,2759.72,2852.5,2783.54,1831570,0.25,0.05,0.65,1896.97,0.632,0.199,238.77,0.1,324,70.5,8666.24,8591.96,8500.56,8548.47,216081011,29245062.6,8935.38,8708.59,8934.09,8818.91,407752,0.05,1221.713,1183.977,1176.029,1221.713,407317880,1243.03,1188.57,1175.71,1243.03,1188.57,95.8099,,359.22,2801.88,2783.36,2761.54,2795.64,730687071,51164414.8,0.03,0,0.1522,0.0634,0.117,0.17,40.84
2020/4/16,-103.4,-61.4,36.1,64.2,-131.1,17.84,,10.06,-3.96,-6.03,-8.3,-2.21,7.78,-8.51,-14.55,100.025,2840.21,2754.45,2776.27,2796.08,1749108,0.25,0.05,0.55,1887.71,0.628,0.21,238.25,0.1,332.6,69.93,8793.35,8757.83,8605.51,8689.09,240222689,35967517.58,9073.91,8722.96,8800.43,8962.83,539163,0.05,1187.839,1178.089,1154.52,1185.104,426054754,1212.99,1179.53,1154.01,1183.35,1179.53,95.8051,,352.99,2806.51,2799.55,2764.32,2799.34,753452464,60080955.46,0.02,0,0.1446,0.0482,0.1119,0.1598,40.11
2020/4/17,-189.8,-61.4,34.5,64.3,-129,16.4,,10.28,-4.01,-4.8,-8.31,-2.22,7.79,-8.63,-14.5,99.782,2893.88,2829.68,2871.81,2878.83,1924019,0.25,0.05,0.55,1851.84,0.643,0.205,243.81,0.1,341.7,69.84,8879.24,8832.41,8704.38,8876.66,292835402,40158733.09,9201.41,8916.91,9142.92,9039.53,509555,0.05,1231.928,1229.098,1191.855,1191.855,515660871,1238.21,1230.17,1210.18,1237.71,1230.17,95.8195,96,372.64,2879.22,2874.56,2830.88,2842.43,959584402,74598641.87,0.02,0,0.1446,0.076,0.0864,0.1547,38.15
2020/4/20,-187.3,-61.7,28.3,49.1,-133.1,-33.79,,11.01,-4.47,-5.3,-7.74,-1.97,7.69,-8.07,-14.22,99.955,2884.35,2812.88,2870.31,2815.14,1566934,0.25,0.05,0.55,1865.36,0.607,0.204,241.27,0.1,328.5,70.6,8855.18,8726.51,8725.32,8742.54,196398746,27919929.36,9077.5,8914.34,9029.78,8919.47,427981,0.05,1233.86,1213.348,1202.215,1220.628,425433849,1239.42,1212.19,1196.51,1226.96,1212.19,95.8195,1,365.35,2868.98,2823.16,2820.43,2845.62,706781951,51125316.01,0.01,0,0.1167,0.071,0.0712,0.1167,43.83
2020/4/21,-186.5,-31.5,28.3,49.8,-133.1,10.39,,9.5,-5.13,-7.31,-5.84,-1.19,7.57,-5.95,-13.93,100.258,2841.97,2725.61,2815.64,2740.41,1969844,0.25,0.05,0.55,1839.85,0.571,0.204,231.85,0.1,317.5,73.83,8663.09,8403,8359.84,8639.74,240168236,36211063.51,8992.33,8560.31,8922.55,8652.41,582449,0.04,1195.875,1185.094,1173.909,1192.22,398579419,1228.46,1190.78,1170.19,1213.79,1190.78,95.8315,10,353.65,2785.54,2736.56,2727.1,2784.81,747021645,58500303.63,0.01,0,0.1116,0.0583,0.0864,0.1192,45.41
2020/4/22,-185.7,-31.9,25.7,49.8,-133.1,12.37,,9.7,-5.14,-6.71,-6.45,-1.38,7.51,-6.53,-13.76,100.388,2816.64,2725.61,2745.67,2797.08,1369529,0.25,0.05,0.55,1894.9,0.621,0.215,238.15,0.1,329.4,72.29,8708.48,8664.64,8550.61,8575.57,209330678,29137445.8,8927.68,8619.83,8668.06,8864.06,373067,0.04,1213.34,1201.523,1196.542,1203.015,396915023,1219.82,1200.63,1179.93,1190.08,1200.63,95.8315,138,357.5,2815.1,2799.31,2775.95,2787.89,668873157,50166838.67,0.01,0,0.1599,0.0583,0.0915,0.1294,41.98
2020/4/23,-184.9,-202.2,-66.9,49.7,-133.3,14.82,0.08,9.1,-4.86,-5.86,-6.72,-1.5,7.59,-6.64,-13.97,100.433,2845.48,2781.28,2799.09,2789.31,1703918,0.25,0.04,0.55,1902.64,0.603,0.221,240.43,0.1,325.2,67.25,8796.49,8641.5,8624.63,8693.73,217611916,27906711.19,9016.44,8805.05,8862.26,8823.78,435112,0.04,1232.594,1214.065,1203.661,1203.661,527175102,1239.01,1210.58,1191.09,1202.84,1210.58,95.8315,9,355.96,2844.9,2797.8,2794.26,2810.42,677686455,49095011.6,0.01,0,0.1599,0.0431,0.0966,0.1091,41.38
2020/4/24,-184.1,-219.7,-62.8,46.5,-101.8,15.21,,8.86,-5.21,-5.9,-6.68,-1.48,7.63,-6.59,-14,100.38,2843.72,2763.73,2785.55,2838.21,1293756,0.25,0.05,0.55,1891.96,0.602,0.226,243.03,0.1,322.3,66.09,8791.36,8786.6,8599.99,8666.57,184602453,24976853.76,9010.03,8720.65,8813.01,8998.49,380231,0.04,1238.31,1233.053,1210.622,1216.683,463831685,1243.33,1230.47,1194.7,1209.77,1230.47,95.8363,27,360.99,2842.71,2836.74,2791.76,2812.64,718657747,46112964.95,0.03,0,0.1472,0.0608,0.0991,0.1192,35.93
2020/4/27,-182.3,-213.9,-65.8,46.7,-103.7,11.48,0.16,8.41,-5.73,-6.53,-6.03,-1.19,7.58,-5.84,-13.8,100.041,2890.12,2821.41,2837.71,2877.83,1224445,0.25,0.04,0.55,1879.09,0.661,0.223,244.39,0.1,315.6,62.7,8887.62,8837.66,8803.89,8865.58,171963302,26640142.44,9130.86,8958.47,8995.41,9055.18,355545,0.04,1289.184,1281.878,1243.471,1243.471,442381200,1295.48,1283.63,1223.64,1232.48,1283.63,95.8411,15,374.02,2887.72,2878.48,2852.89,2854.65,610804555,45592728.96,0.02,0,0.165,0.0608,0.0915,0.1167,33.29
2020/4/28,-182.2,-207.1,-68,46.8,-105.3,11.08,0.06,8.31,-5.97,-6.9,-5.97,-1.17,7.56,-5.89,-13.72,99.865,2922.47,2859.77,2876.57,2876.07,1614021,0.25,0.04,0.53,1877.35,0.614,0.213,244.44,0.1,326.5,58.89,8918.38,8677.6,8668.67,8913.28,195405244,27694180.08,9179.86,8880.99,9049.79,8947.95,440939,0.04,1316.706,1298.083,1282.773,1301.216,447665805,1327.03,1308.04,1270.87,1283.63,1308.04,95.8363,41,377.42,2921.15,2863.39,2860.71,2909.96,670940933,49146481.38,0.01,0,0.1396,0.0684,0.0864,0.1243,33.57
2020/4/29,-183,-239.8,-69.3,47.2,-117.3,13.52,,7.78,-5.44,-6.3,-6.81,-1.55,7.7,-6.73,-14.03,99.565,2968.86,2869.55,2879.33,2950.05,1737371,0.25,0.04,0.53,1867.76,0.628,0.202,247.04,0.1,317.9,57.15,9025.82,8982.76,8832,8871.04,261345406,38172719.3,9357.39,8962.31,8988.48,9272.99,432414,0.04,1373.393,1360.763,1314.039,1314.039,549458334,1380.59,1365.52,1300.81,1306.74,1365.52,95.8531,5,388.77,2954.86,2939.51,2912.16,2918.46,826374125,63432649.49,0.01,0,0.1396,0.0583,0.0788,0.0964,31.23
2020/4/30,-188.1,-268.5,-70.5,63.8,-144.6,16.92,,8.56,-4.64,-4.98,-7.39,-1.83,7.77,-7.56,-14.13,99.016,2974.12,2886.86,2965.6,2911.43,2027924,0.25,0.05,0.53,1846.83,0.64,0.197,244.28,0.1,319.7,53.59,9023.03,9000.51,8920.42,9005.24,292402966,48213806.48,9384.07,9088.28,9347.9,9223.73,462961,0.04,1354.802,1310.664,1310.452,1354.802,615144979,1377.17,1312.97,1303.82,1375.06,1312.97,95.8507,7,378.34,2930.91,2912.43,2892.47,2930.91,1061916384,81051484.26,0.02,0,0.1421,0.0482,0.0788,0.1014,34.15
2020/5/1,-186.7,-267,-84.6,63.7,-128,17.76,,8.02,-4.48,-4.22,-7.29,-1.82,7.72,-7.44,-14.24,99.079,2888.61,2820.4,2880.34,2830.43,1647259,0.25,0.05,0.53,1854.13,0.614,0.191,240.95,0.1,327,48.11,8887.58,8718.18,8688.58,8791.88,222046337,36576042.48,9111.36,8898.95,9078.53,8946.15,414560,0.04,1281.085,1260.48,1241.913,1280.582,445443217,1303.72,1263.93,1242.43,1303.72,1263.93,95.8435,,365.79,2869.09,2830.71,2821.61,2869.09,657506857,52742582.73,0.02,0,0.1599,0.0659,0.0991,0.0913,37.19
2020/5/4,-181.7,-267.4,-89.9,63.3,-140.1,18.31,0.1,7.82,-5.11,-3.39,-7.44,-1.92,7.68,-7.78,-14.16,99.484,2844.48,2779.53,2797.58,2833.94,1510680,0.25,0.05,0.53,1867.65,0.636,0.184,241,0.1,330,49.25,8840.33,8834.11,8665.4,8683.94,189395808,26557762.74,9059.03,8780.17,8849.69,9025.68,381914,0.05,1263.969,1263.969,1234.009,1254.875,395508152,1269.56,1261.92,1225.95,1242.73,1261.92,95.8483,1,362.44,2844.24,2842.74,2797.85,2815.01,650836137,44427564.59,0.04,0,0.1421,0.0862,0.0991,0.1116,35.97
2020/5/5,-179.9,-264.2,-87.9,63.3,-130.8,22.05,,8.16,-4.81,-2.24,-8.3,-2.33,7.71,-8.94,-14.27,99.709,2898.64,2833.19,2835.7,2867.05,1474765,0.25,0.05,0.53,1864.7,0.663,0.189,243.08,0.1,336.2,49.65,9031,8930.62,8900.57,8922.39,172020528,25504384.07,9256.05,9028.76,9036.71,9157.8,367233,0.05,1302.453,1273.51,1269.993,1271.218,406654869,1309.95,1274.18,1261.82,1262.53,1274.18,95.8339,2037,362.19,2898.23,2868.44,2863.55,2868.88,613338394,43180080.5,0.04,0,0.1294,0.0862,0.0966,0.1119,33.61
2020/5/6,-178.1,-275.3,-127.7,63.5,-101.6,21.54,,7.91,-4.72,-2.25,-8,-2.12,7.69,-8.34,-14.19,100.091,2895.13,2840.71,2866.54,2842.22,1466641,0.25,0.05,0.53,1840.61,0.704,0.18,244.59,0.1,327.4,51.31,9065.58,8984.86,8950.89,8997.02,166780648,23216550.41,9293.51,9110.08,9162.16,9186.27,414045,0.05,1284.922,1263.008,1262.563,1278.899,378368973,1292.77,1261.32,1258.81,1274.08,1261.32,95.8339,20,353.83,2891.11,2848.42,2847.65,2883.14,596637737,41671041.64,0.04,0,0.1421,0.0634,0.1068,0.1399,34.12
2020/5/7,-155.3,-293.4,-129.5,63.1,-104.3,21.15,,8.78,-4.34,-2.75,-8.26,-2.12,7.76,-8.41,-13.98,99.889,2903.91,2831.69,2840.71,2888.86,1494330,0.25,0.05,0.53,1881.27,0.642,0.14,248.08,0.1,332,54.93,9136.18,9101.88,9045.23,9104.67,173439258,24890321.19,9364.83,9163.96,9181.66,9346.1,383884,0.05,1290.916,1282.927,1268.346,1268.346,388325531,1295.18,1291.16,1251.57,1260.01,1291.16,95.8291,79,361.68,2901.92,2881.19,2876.48,2878.26,618126081,45314591.61,0.05,0,0.1294,0.0558,0.0839,0.1246,31.44
2020/5/8,-153.5,-300.1,-130.2,63.5,-54.8,22.21,,9.24,-3.59,-1.43,-8.75,-2.26,7.78,-8.81,-14.01,99.734,2942.03,2888.61,2890.87,2937.51,1326254,0.25,0.05,0.53,1868.3,0.685,0.16,250.74,0.1,342.6,57.4,9224.49,9220.35,9126.97,9165.7,168367921,25002412.74,9479.76,9341.48,9353.54,9459.49,362315,0.05,1330.109,1329.638,1294.282,1294.282,414752587,1337.18,1335.37,1288.65,1290.36,1335.37,95.8243,,369.6,2932.16,2929.8,2902.88,2908.83,566651754,42063875.23,0.05,0,0.1269,0.0532,0.0941,0.1323,27.98
2020/5/11,-142.9,-304.6,-139.4,62.7,-54.3,21.68,0.09,9.43,-3.84,-1.22,-8.55,-2.22,7.71,-8.74,-13.99,100.236,2956.07,2898.64,2929.74,2931.74,1528302,0.25,0.05,0.52,1850.97,0.711,0.177,248.03,0.1,331,61.6,9346.27,9298.92,9155.21,9155.21,175149039,28314709.92,9583.4,9357.13,9435.38,9521.83,398142,0.05,1333.853,1321.24,1303.526,1320.374,482717150,1348.13,1321.41,1303.52,1333.46,1321.41,95.8219,10,362.42,2944.25,2930.32,2903.44,2915.46,595622531,43413997.68,0.05,0,0.1446,0.0887,0.1042,0.145,27.57
2020/5/12,-140.7,-303.7,-140.3,63,-60.8,23.15,0.1,9.83,-3.34,-0.73,-8.8,-2.24,7.79,-8.77,-14.02,99.933,2948.29,2846.73,2928.23,2861.28,1824303,0.25,0.05,0.52,1860.56,0.666,0.161,245.84,0.1,341,61.26,9354.45,9112.45,9109.09,9326.06,178845411,25924919.9,9590.07,9277.09,9524.91,9315.83,500539,0.05,1326.887,1275.536,1275.536,1322.672,503974052,1338.49,1272.57,1261.12,1320.8,1272.57,95.8219,,352.74,2945.82,2870.12,2869.59,2939.5,595423642,45587565.7,0.05,0,0.1395,0.0811,0.1195,0.1522,33.04
2020/5/13,-138.4,-301.7,-37.7,44.3,-61.1,22.71,0.06,10.05,-3.38,-1.45,-8.65,-2.16,7.85,-8.47,-14.13,100.242,2885.6,2794.57,2848.49,2821.66,2591379,0.25,0.05,0.52,1871.03,0.653,0.161,244.49,0.1,335.1,57.56,9209.49,9000.08,8890.16,9123.69,225870791,31472234.51,9443.59,9110.59,9282.48,9227.58,703290,0.05,1272.899,1233.251,1212.752,1272.899,482066047,1285.64,1235.8,1213.89,1263.53,1235.8,95.8291,,342.14,2874.14,2820,2793.15,2865.86,761340552,55169718.13,0.04,0,0.1294,0.0684,0.1093,0.137,35.28
2020/5/14,-135.9,-301.2,-37.6,44.6,-69.7,24.75,0.12,9.63,-3.36,-0.72,-8.95,-2.31,7.92,-8.84,-14.11,100.466,2862.53,2768.74,2828.93,2855.76,2501222,0.25,0.05,0.52,1897.73,0.623,0.148,244.49,0.1,343.5,59.05,9097.75,9094.43,8860.77,8946.45,219930535,29401575.75,9342.25,9078.53,9248.61,9317.11,639071,0.05,1237.556,1237.554,1181.095,1226.661,440184204,1246.55,1239.52,1180.53,1240.42,1239.52,95.8291,7,351.18,2852.8,2852.5,2766.64,2794.54,706517143,52326936.38,0.01,0,0.1345,0.0507,0.1093,0.142,32.61
2020/5/15,-128.5,-300.6,-38.6,45.2,-95.3,26.43,0.04,9.74,-2.83,-0.1,-9.32,-2.39,8.05,-9,-14.09,100.402,2872.31,2818.15,2855.01,2855.26,1897194,0.25,0.05,0.52,1914.52,0.644,0.147,242.87,0.1,333,56.53,9157.46,9152.64,8958.08,8976.29,263710888,34417073.67,9387.92,9159.08,9323.27,9334.56,537250,0.05,1259.279,1256.992,1225.549,1236.246,613864147,1265.14,1252.38,1218.42,1239.62,1252.38,95.8291,,348.6,2865.01,2863.7,2816.78,2829.95,1024342720,81875198.22,0.04,0,0.1395,0.0659,0.0991,0.1344,31.89
2020/5/18,-119.8,-299.7,-44.7,44.7,-97.3,28.57,,10.84,-2.13,0.77,-10.04,-2.67,8.03,-9.86,-14.05,99.665,2973.87,2858.77,2868.55,2957.07,1775433,0.25,0.05,0.52,1890.65,0.727,0.18,250.53,0.1,,58.7,9367.54,9331.93,9248.78,9281.36,223459519,31549615.56,9606.49,9348.67,9374.06,9569.55,398562,0.05,1338.352,1333.689,1290.898,1290.898,552288760,1344.62,1339.59,1253.48,1260.11,1339.59,95.8291,2,367.15,2968.09,2953.91,2913.86,2913.86,800533514,59250922.52,0.03,0,0.1497,0.0837,0.1042,0.142,29.3
2020/5/19,-116.5,-292.2,-40.8,45,-94.2,28.85,,11.45,-1.98,-0.59,-10.23,-2.7,8.05,-10.01,-13.99,99.371,2985.41,2923.22,2954.06,2927.73,1567224,0.25,0.05,0.52,1902.86,0.69,0.166,251.99,0.1,354.3,60.09,9422.9,9298.55,9296.25,9326.28,191362709,25904650.64,9663.7,9526.71,9560.06,9544.15,392499,0.05,1339.118,1307.719,1307.273,1330.273,552908074,1357.18,1313.77,1310.05,1337.48,1313.77,95.8339,56,357.89,2964.21,2922.94,2922.35,2948.59,581011266,43523463.5,0.03,0,0.1421,0.0811,0.1144,0.1395,30.53
2020/5/20,-112.9,-295.2,-47.4,47.4,-92.3,30.23,0.08,11.03,-1.9,-0.22,-10.45,-2.77,8.14,-10.14,-14.08,99.124,2984.91,2917.45,2922.47,2977.63,1532404,0.25,0.05,0.52,1909.94,0.681,0.165,256.37,0.1,367.5,58.85,9498.28,9485.02,9412.83,9415.25,194309419,27595458.63,9746.56,9515.68,9532.86,9733.74,369922,0.05,1353.381,1346.927,1322.777,1322.777,430100110,1360.69,1350.75,1303.72,1308.95,1350.75,95.8363,14,365.83,2980.29,2971.61,2953.63,2953.63,589509705,46999942.99,0.01,0,0.1523,0.0608,0.1144,0.1294,27.99
2020/5/21,-109,-252.1,-24.3,49.6,-81.5,30.62,,11.09,-1.86,-0.03,-10.45,-2.75,8.07,-10.08,-14.13,99.37,2982.65,2942.03,2981.4,2946.04,1608225,0.25,0.05,0.51,1877.02,0.673,0.168,253.45,0.1,370.3,55.62,9515.05,9377.99,9361.83,9487.63,172212346,27251184.38,9759.65,9596.74,9743.23,9600.59,429220,0.05,1354.646,1347.559,1333.99,1345.721,396036725,1361.8,1349.04,1333.36,1353.06,1349.04,95.8363,5,364.54,2978.5,2948.51,2938.57,2969.95,585595360,45410930.53,0.01,0,0.1523,0.0735,0.1068,0.1395,29.53
2020/5/22,-104.8,-251.6,-43,49.7,-81.2,30.02,,11.01,-2.11,-0.06,-10.25,-2.71,8.1,-9.96,-14.11,99.863,2966.6,2912.69,2945.79,2962.09,1377263,0.25,0.05,0.48,1891.85,0.66,0.17,248.71,0.1,367.5,51.67,9421.93,9413.99,9325.07,9363.68,140265913,22209658.83,9669.09,9483.35,9605.47,9652.41,365377,0.05,1355.771,1355.531,1338.13,1347.559,303396124,1364.01,1360.8,1322.21,1348.64,1360.8,95.8363,,363.6,2956.76,2955.45,2933.59,2948.05,452308586,36446019.64,0.03,0,0.1497,0.0837,0.1144,0.1344,28.16
2020/5/25,,,,,,,,11.01,-2.13,-0.06,-10.25,-2.7,8.1,-9.97,-14.1,99.863,,,,,,0.25,,,,0.66,0.17,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1497,0.0837,0.1144,0.1344,
2020/5/26,-82.1,-246.3,-41.2,54.9,-79.2,31.01,,10.62,-2.1,0.39,-10.4,-2.83,8.01,-10.33,-14.11,98.908,3029.04,2956.57,2957.57,3003.71,1797241,0.25,0.05,0.39,1859.25,0.698,0.173,252.04,0.1,356.8,52.22,9570.53,9389.98,9379.9,9570.53,213817969,31973603.39,9855.34,9618.29,9642.15,9652.67,486546,0.05,1406.77,1393.074,1361.159,1361.159,470105280,1416.86,1400.99,1357.28,1359.89,1400.99,95.8315,,381.92,3021.72,2991.77,2988.17,3004.08,757844792,60152050.02,0.05,0,0.1624,0.0837,0.1169,0.142,28.01
2020/5/27,-73.9,-251,-41.2,56.9,-75.3,29.62,,10.92,-1.92,0.02,-10.12,-2.68,8.03,-9.91,-14.14,99.062,3048.85,2974.63,3003.21,3044.84,2109332,0.25,0.05,0.37,1857.75,0.683,0.183,248.24,0.1,359.9,52.98,9445.06,9442.05,9182.45,9366.63,224066562,33044623.62,9756.83,9412.55,9655.23,9679.35,560524,0.05,1438.958,1436.358,1382.032,1398.502,510586699,1449.72,1443.29,1384.01,1401.49,1443.29,95.8291,,398.5,3036.25,3036.13,2969.75,3015.65,740053186,58205400.94,0.04,0,0.1751,0.0938,0.1398,0.1674,27.62
2020/5/28,-63.6,-279,-41.4,56.4,-55.7,30.43,,10.91,-1.68,0.41,-10.34,-2.71,8.07,-9.94,-14.16,98.383,3074.93,3028.79,3044.34,3047.35,1881295,0.25,0.05,0.36,1859.36,0.692,0.173,251.52,0.1,368.3,50.57,9568.89,9416.71,9391.84,9404.83,198385497,30660411.21,9815.83,9564.42,9683.45,9707.83,510617,0.05,1450.369,1400.673,1396.947,1437.838,424118570,1460.07,1413.95,1400.59,1443.89,1413.95,95.8315,,392.28,3068.67,3029.73,3023.4,3046.61,691715314,55971396.84,0.05,,0.1624,0.1141,0.1424,0.1624,28.59
2020/5/29,-49.7,-275.6,-41.8,8.8,-55.1,32.04,,11.78,-1.28,1.23,-10.93,-2.87,8.17,-10.37,-14.12,98.344,3067.66,3001.21,3045.34,3051.36,2258009,0.25,0.05,0.36,1884.54,0.653,0.163,252.77,0.1,367.1,51.55,9573.56,9555.52,9379.93,9440.64,371227095,51114744.16,9841.48,9617.27,9700.9,9810.44,529700,0.05,1399.054,1394.035,1372.709,1399.054,747580747,1415.86,1399.48,1374.76,1412.34,1399.48,95.8339,,387.52,3049.17,3044.31,2998.61,3025.17,1607090388,105630694.9,0.05,0,0.1573,0.1115,0.1246,0.1522,27.51
2020/6/1,-13.1,-265.7,-43.5,7.6,-54.7,31.99,,11.45,-1.46,1.45,-10.9,-2.84,8.2,-10.29,-14.16,97.83,3068.41,3017.26,3039.07,3063.4,1277803,0.25,0.05,0.36,1883.03,0.66,0.158,257.46,0.1,362.3,55.07,9609.38,9598.89,9515.34,9526.43,163472512,25332023.09,9857.13,9697.56,9761.96,9846.1,345593,0.05,1419.936,1405.372,1395.514,1396.287,447938957,1427.92,1411.24,1378.68,1396.67,1411.24,95.8339,,392.01,3062.18,3055.73,3031.54,3038.78,539492642,40415767.05,0.05,,0.1599,0.1065,0.1246,0.1547,28.23
